model_a,model_b,align_mode,n_tokens,n_bootstrap,n_pairs,hidden_dim_a,hidden_dim_b,vocab_size_a,vocab_size_b,actual_tied_a,actual_tied_b,gcorr_E_cos_mean,gcorr_E_cos_std,gcorr_E_cos_se,gcorr_E_cos_ci95_low,gcorr_E_cos_ci95_high,gcorr_E_cos_median,gcorr_E_euc_mean,gcorr_E_euc_std,gcorr_E_euc_se,gcorr_E_euc_ci95_low,gcorr_E_euc_ci95_high,gcorr_E_euc_median,gcorr_E_euc2_mean,gcorr_E_euc2_std,gcorr_E_euc2_se,gcorr_E_euc2_ci95_low,gcorr_E_euc2_ci95_high,gcorr_E_euc2_median,gcorr_U_cos_mean,gcorr_U_cos_std,gcorr_U_cos_se,gcorr_U_cos_ci95_low,gcorr_U_cos_ci95_high,gcorr_U_cos_median,gcorr_U_euc_mean,gcorr_U_euc_std,gcorr_U_euc_se,gcorr_U_euc_ci95_low,gcorr_U_euc_ci95_high,gcorr_U_euc_median,gcorr_U_euc2_mean,gcorr_U_euc2_std,gcorr_U_euc2_se,gcorr_U_euc2_ci95_low,gcorr_U_euc2_ci95_high,gcorr_U_euc2_median
Qwen3-0.6B,Qwen3.5-0.8B-Instruct,string,20000,100,5000000,1024,1024,151936,248320,True,True,0.6341983378644243,0.004810342210214386,0.00048103422102143865,0.6249193599754111,0.643346592527465,0.6343554246902449,0.6042067492933231,0.005107727159207827,0.0005107727159207827,0.5941904010380954,0.6129819535600596,0.6051256117739785,0.6269085335119327,0.004496409934135719,0.0004496409934135719,0.6173514621203642,0.6353023368860865,0.6270316050842385,0.634213070682939,0.004761753706896785,0.00047617537068967846,0.6255454945342429,0.643292769074015,0.6345716988163952,0.6041650818299151,0.00511789938058477,0.0005117899380584769,0.5939057987916879,0.6126304560790592,0.6050771321132884,0.626861591119043,0.004513311103218536,0.0004513311103218536,0.6171529352160738,0.6344195265442217,0.6270526256715293
Qwen3-0.6B,Qwen3.5-2B-Instruct,string,20000,100,5000000,1024,2048,151936,248320,True,True,0.6278737056867171,0.004666681974392841,0.00046666819743928416,0.6189300476384089,0.6379220645047619,0.6282677270383372,0.5994001972410565,0.005368510748919363,0.0005368510748919363,0.5883545584126827,0.6089716506948599,0.6000045431838266,0.6216841087109117,0.00464217849804736,0.00046421784980473597,0.6128770427964684,0.6303685781598299,0.6216987901994623,0.6278826248771165,0.004653821225950771,0.00046538212259507707,0.6195642664903422,0.6378632325028794,0.6282635093502085,0.5993622305812467,0.005341539163689141,0.0005341539163689141,0.588354203216531,0.6086016653119172,0.5996136064961808,0.6216366232935575,0.004637050072040624,0.00046370500720406234,0.6123882922548435,0.629706597181124,0.6216060877179367
Qwen3-0.6B,Qwen3.5-4B-Instruct,string,20000,100,5000000,1024,2560,151936,248320,True,True,0.5891543631792865,0.0049738824799258835,0.0004973882479925884,0.5794711732722969,0.5992162890651951,0.5896756119069496,0.5831513648377186,0.005483214957844782,0.0005483214957844782,0.5729329216014792,0.5937774680421556,0.5835257210963963,0.6060181027028563,0.004756796097336599,0.00047567960973365984,0.5970671547066069,0.615206226023609,0.6059500993369353,0.5891778740306082,0.00492677967856075,0.000492677967856075,0.5799153468847945,0.5990426805252256,0.5896787112555247,0.5831277240644895,0.005451412253072401,0.0005451412253072401,0.5729145131384036,0.5931154131242843,0.583287456866576,0.6059867450069611,0.004739323300323821,0.00047393233003238205,0.5968968013462136,0.6144583793238033,0.6056367556769424
Qwen3-1.7B,Qwen2.5-0.5B-Instruct,id,20000,100,5000000,2048,896,151936,151936,True,True,0.7233630397145033,0.004422098798312041,0.0004422098798312041,0.7148194923392771,0.7323811591699743,0.7236536898655122,0.8502184833353925,0.0035727358987536068,0.00035727358987536065,0.8421072306634717,0.855929820780309,0.8504956285866244,0.8255359166614423,0.003964677443396273,0.00039646774433962727,0.8166807779190801,0.8321033134848471,0.8256885426291958,0.7232779096337418,0.0044153832382283825,0.00044153832382283823,0.7145843014430893,0.7323065438919991,0.7230471228435745,0.8502513077388855,0.003534725526136968,0.0003534725526136968,0.8420836531142212,0.8559234637045047,0.8504963146257397,0.8255900192476026,0.0039175913597149364,0.00039175913597149365,0.816917881038889,0.831862000775505,0.8257711837363566
Qwen3-1.7B,Qwen2.5-1.5B-Instruct,id,20000,100,5000000,2048,1536,151936,151936,True,True,0.8480408877117287,0.00352908318352456,0.00035290831835245597,0.8408713746005643,0.8546677804321705,0.8483062372241934,0.933376887930996,0.0017328168102264787,0.00017328168102264787,0.9299292754984071,0.9361540462919142,0.9335700716255757,0.9258440343141756,0.0016889534384967012,0.0001688953438496701,0.9226666462108309,0.928662689691471,0.926024415862051,0.8480083259017079,0.003546630455332289,0.0003546630455332289,0.840849844163794,0.8549932011154063,0.8481751348935244,0.9333734324145125,0.0017189201324311388,0.0001718920132431139,0.9299123612313022,0.9361596927950995,0.9335754268071057,0.9258425107219946,0.0016768654445105024,0.00016768654445105025,0.9227367448490525,0.9287431677505655,0.925956287471407
Qwen3-1.7B,Qwen2.5-3B-Instruct,id,20000,100,5000000,2048,2048,151936,151936,True,True,0.8479690511949077,0.0040426306917489925,0.00040426306917489924,0.8398963291144503,0.8556951173337325,0.8483976050240787,0.9483870084988669,0.0012586660156283262,0.00012586660156283262,0.9459261455387227,0.9505454417249339,0.9483825788979288,0.9421720805001929,0.0012070257315716087,0.00012070257315716086,0.9398061133073806,0.9442300451606845,0.9421806140217954,0.8479468208862909,0.0040607661302615485,0.00040607661302615486,0.8397286256268431,0.8560351889215995,0.8480775522010968,0.948388269171985,0.0012492715055497637,0.00012492715055497636,0.9459622818098066,0.9506002224756638,0.9483581928733188,0.9421761968354626,0.0011962527542588124,0.00011962527542588123,0.939898438616075,0.9442679126373459,0.9421388754581359
Qwen3-1.7B,Llama-3.2-1B-Instruct,string,20000,100,5000000,2048,2048,151936,128256,True,True,0.6409811938447212,0.003322830936378931,0.0003322830936378931,0.63397265213078,0.6474500940133301,0.6407561329052976,0.6169472602610725,0.003964480079728757,0.0003964480079728757,0.6101451145850799,0.6245471119097441,0.6169346788783069,0.620878689068538,0.0038534476516994373,0.0003853447651699437,0.6144738137695024,0.628118931837275,0.6208855502441172,0.6410451030756334,0.0033341432804423355,0.00033341432804423357,0.633968207300808,0.6474593763739627,0.6411117228937574,0.6169447863183928,0.00390986046309425,0.000390986046309425,0.6100674115568945,0.6243510095980583,0.6169014945532163,0.6208712648473741,0.003805823668021333,0.0003805823668021333,0.6145448929054401,0.6277846037107058,0.6208192981739966
Qwen3-1.7B,Llama-3.2-3B-Instruct,string,20000,100,5000000,2048,3072,151936,128256,True,True,0.6279032191577979,0.0035716534973454974,0.00035716534973454975,0.6206779195919783,0.63503431544022,0.6278993266364736,0.600488236483293,0.003942252316810844,0.0003942252316810844,0.593286165923108,0.6077409114613791,0.6007951130934913,0.6036901427025001,0.0038520249528497526,0.00038520249528497527,0.5966672675201281,0.6104949696099046,0.6041281947815842,0.6279878075727506,0.003580462365423133,0.0003580462365423133,0.6206911113626512,0.6349157189319015,0.628037893994586,0.6004872076932324,0.0039215118915177745,0.00039215118915177745,0.5932126729727568,0.6076004721365867,0.6006523534920012,0.6036857589567421,0.003846484447602977,0.00038464844476029773,0.5965766992056218,0.6103765752453874,0.6039850897035812
Qwen3-1.7B,Gemma-2-2B-Instruct,string,20000,100,5000000,2048,2304,151936,256000,True,True,0.6191914013991702,0.002033851396884394,0.0002033851396884394,0.6155461716611142,0.623298408830766,0.6192260861418815,0.12360943645274634,0.004458598235311095,0.00044585982353110946,0.1155375750961534,0.13291535031834525,0.12331914351840746,0.09930613289722429,0.004722463672027396,0.00047224636720273963,0.09119710276935093,0.10929624764472169,0.09883886470435119,0.6191247191157199,0.002107867670736933,0.00021078676707369327,0.615192422080456,0.623206480073397,0.6189998103562229,0.12356417632153784,0.00439027786435773,0.000439027786435773,0.11585799815380048,0.1323763784128987,0.12361618832248064,0.09926475325336231,0.004654902613047668,0.0004654902613047668,0.09146549306213166,0.10909933873267917,0.09947731791687468
Qwen3-1.7B,Gemma-3-1B-Instruct,string,20000,100,5000000,2048,1152,151936,262144,True,True,0.49256860650210144,0.0018629207319805603,0.00018629207319805603,0.48851278306795876,0.4960149257111619,0.49281805655488053,0.06862778391480234,0.0025821229127054313,0.0002582122912705431,0.06375059572984282,0.0747599662035715,0.0685414333783764,0.06264254436585102,0.0025477961650678597,0.00025477961650678595,0.05798192714154109,0.06859515616943503,0.06244115146457875,0.49255278810435904,0.001775467229104139,0.0001775467229104139,0.48900198839606235,0.49598961466579783,0.4924466783593384,0.0686616965455838,0.002558564386686181,0.0002558564386686181,0.064198796682188,0.07429871225206758,0.0683977302643074,0.06269050087620234,0.002540648819163314,0.0002540648819163314,0.05832808197104965,0.0683004948112965,0.0625064532805829
Qwen3-1.7B,Gemma-3-4B-Instruct,string,20000,100,5000000,2048,2560,151936,262208,True,True,0.3642582866210829,0.0017837516867000652,0.00017837516867000652,0.3608371861960349,0.3674884693025279,0.3641279707185232,0.025242492865403983,0.002039113174612962,0.00020391131746129622,0.02133333059731451,0.02948359150212573,0.025126804078815256,0.015938737177992032,0.0020271886533205783,0.00020271886533205783,0.01215118348681881,0.020178218034577658,0.015896271631087804,0.3642131277384606,0.0016432044165152822,0.00016432044165152823,0.36055950473155757,0.36727137415230277,0.3642392924285237,0.025178295737165866,0.002037779363627284,0.0002037779363627284,0.02183245072735315,0.028920055645125637,0.025174447736792387,0.015899113323883086,0.0020492846342971293,0.00020492846342971293,0.01261923128831741,0.019890004726115244,0.015985275148525067
Qwen3-1.7B,Gemma-4-E2B-Instruct,string,20000,100,5000000,2048,1536,151936,262144,True,True,0.5691341137613158,0.0018544483418093947,0.00018544483418093946,0.5657550705607329,0.5728084924872434,0.5691636688752506,0.3054040363845036,0.00243096653334946,0.00024309665333494603,0.301265519938168,0.31063679682903766,0.3051744783636373,0.2991878930293607,0.0023898214776232325,0.00023898214776232326,0.2951063868341055,0.30423819383972256,0.29877860494016273,0.5690511968440404,0.0018611415823893362,0.00018611415823893362,0.565465065702096,0.5726338135709516,0.569065088786044,0.30545164482460485,0.0025437571494928697,0.000254375714949287,0.30088168420377176,0.3106169420428093,0.3051680973126626,0.2992411524443472,0.002502247327373826,0.0002502247327373826,0.2946839118990328,0.3041694852733166,0.299139190932194
Qwen3-1.7B,Gemma-4-E4B-Instruct,string,20000,100,5000000,2048,2560,151936,262144,True,True,0.4298952591276256,0.001993192358542867,0.00019931923585428667,0.4263526396697912,0.43337289775840204,0.42986266230121917,0.4307955779045988,0.0021851489614722777,0.00021851489614722777,0.427158133998591,0.434809188782084,0.43084319673485216,0.4266739716630397,0.002119530934470668,0.0002119530934470668,0.42308493163496086,0.43054575905963766,0.42665652170363333,0.4298793393473039,0.0019365513710103482,0.00019365513710103483,0.4263720088093922,0.4336964479249188,0.4300410505453313,0.4307644427666387,0.00224963164713728,0.00022496316471372802,0.4270260980818274,0.43454702443082505,0.4305762063209528,0.42664862884205557,0.0021871507235404846,0.00021871507235404845,0.423226056437169,0.43025416308239833,0.4265877007851264
Qwen3-1.7B,Qwen3.5-0.8B-Instruct,string,20000,100,5000000,2048,1024,151936,248320,True,True,0.622925184126129,0.005684377027360489,0.0005684377027360489,0.6123177226182446,0.633287438788503,0.6232470875927922,0.5677213086844701,0.005311336647430796,0.0005311336647430796,0.5575151910391827,0.5762223022341285,0.5687272921067579,0.5879712989501901,0.004749442118144257,0.0004749442118144257,0.57823533840018,0.5950246004644367,0.5888065146205775,0.6229949497222131,0.0057312140355165716,0.0005731214035516572,0.6120482832581515,0.6335202450341237,0.6229708773308117,0.5676858140765246,0.00534239625156435,0.000534239625156435,0.556995661806375,0.5759025150103161,0.5688144346963542,0.5879376055148857,0.004780667464646072,0.0004780667464646072,0.5782356107937301,0.5951927308259494,0.588422160903365
Qwen3-1.7B,Qwen3.5-2B-Instruct,string,20000,100,5000000,2048,2048,151936,248320,True,True,0.6246350612869116,0.005526574549809957,0.0005526574549809957,0.6143090971997566,0.6350965531166334,0.6250705574099064,0.6109920789242009,0.00576453396721218,0.0005764533967212179,0.5991239823478123,0.6204138119645886,0.6116465226800681,0.634465925613143,0.004957920789835552,0.0004957920789835553,0.623838713337374,0.6436296618210497,0.6349999709322627,0.6247021134685101,0.005599366813035744,0.0005599366813035745,0.6144249882757287,0.6349612255918621,0.6249106883790909,0.6109568600630622,0.005755376956349546,0.0005755376956349546,0.5990749900649014,0.6206042078657223,0.611773008754552,0.6344272781896805,0.004944267437085011,0.0004944267437085011,0.6238377378841754,0.6433407805583031,0.6350135123777365
Qwen3-1.7B,Qwen3.5-4B-Instruct,string,20000,100,5000000,2048,2560,151936,248320,True,True,0.5988796383481624,0.005825556081533602,0.0005825556081533601,0.5879979486536675,0.6090088738351165,0.5991012849836732,0.6275265424847634,0.00602862127872711,0.0006028621278727109,0.6153583388514088,0.638005224461828,0.6276042923004844,0.653382618598745,0.005128889079945557,0.0005128889079945557,0.6423115256856186,0.6627720331106972,0.6534248428137215,0.5989594803123333,0.005852020954031029,0.0005852020954031029,0.5882814667440318,0.6091961405791518,0.5992883918392462,0.6275064766087592,0.006021060356874553,0.0006021060356874553,0.6150808347978387,0.6380867041278371,0.6280174184528722,0.6533601483393688,0.005109585158231264,0.0005109585158231263,0.6425492311278723,0.6624385223657223,0.6535569871079194
Qwen3-4B,Qwen2.5-0.5B-Instruct,id,20000,100,5000000,2560,896,151936,151936,True,True,0.8198681439659845,0.0028088962870384147,0.00028088962870384147,0.8142542384347884,0.8254637535790563,0.8200086649126093,0.8480232808545096,0.0035880692151988407,0.0003588069215198841,0.839534704967962,0.8536136991334757,0.8484251691140414,0.820850065193473,0.003955978288965526,0.00039559782889655255,0.8114220972785608,0.8273326802747042,0.8210491176048766,0.8198131811754463,0.0027886761168494883,0.0002788676116849488,0.8146645854184719,0.8251405591775398,0.8198736850745134,0.848063896927885,0.003547249475898706,0.0003547249475898706,0.8396604565518926,0.8534794302440034,0.8485042963873006,0.8209103648478068,0.0039029543622972405,0.00039029543622972403,0.8119400532624418,0.8273288319875369,0.8210987299919166
Qwen3-4B,Qwen2.5-1.5B-Instruct,id,20000,100,5000000,2560,1536,151936,151936,True,True,0.8951952114087827,0.0024805090454135654,0.0002480509045413565,0.8908933345374143,0.9000850519410285,0.8953258273218495,0.9158425869243578,0.001885175407534023,0.0001885175407534023,0.9120267069105258,0.918702789961219,0.9159925584033136,0.9042428844902582,0.0018370485031551176,0.00018370485031551177,0.9005341594103512,0.9071519069748608,0.9044607027677054,0.8951592987446786,0.0024883362314230863,0.00024883362314230865,0.8909480485938561,0.9001089216732855,0.8952889610129975,0.9158362085112957,0.001863375710865798,0.00018633757108657982,0.9122279353318619,0.9187905208254075,0.9160818250984275,0.9042392654606762,0.0018165675752877953,0.00018165675752877954,0.9006199945696641,0.9071980099121584,0.9044908369925534
Qwen3-4B,Qwen2.5-3B-Instruct,id,20000,100,5000000,2560,2048,151936,151936,True,True,0.8982437389854008,0.002699957191528193,0.0002699957191528193,0.8932602511520741,0.9033724422946507,0.8984531298900666,0.9403301725531651,0.0013403223495321037,0.00013403223495321036,0.9375008329125477,0.9424599731817473,0.9403984790739925,0.932162096861269,0.0013035905117663718,0.00013035905117663718,0.9295364067766192,0.9343653574051889,0.9321865230814566,0.8982431432371172,0.002691589755028829,0.00026915897550288287,0.8934398831886458,0.9034362455621241,0.8983965965060674,0.9403353591340263,0.001325388159519011,0.00013253881595190112,0.9375783010116994,0.9425046145778871,0.9404593186874532,0.9321722564356411,0.001287193081972532,0.00012871930819725319,0.9296388279314651,0.9343272100409814,0.9322016984049539
Qwen3-4B,Llama-3.2-1B-Instruct,string,20000,100,5000000,2560,2048,151936,128256,True,True,0.7089448373198179,0.003109799292947472,0.00031097992929474724,0.7027424735814382,0.7151769804035776,0.7088290995239613,0.7136978009597974,0.003427446258544722,0.00034274462585447217,0.7077762182816019,0.7191638691886234,0.71402603802739,0.7169751743779554,0.0033327174025350437,0.0003332717402535044,0.7110610505529222,0.7224413052947783,0.7169496843362372,0.7089492151997066,0.0031358039739651303,0.00031358039739651304,0.7024423206351765,0.715083685475754,0.7089297725314727,0.7136743254939314,0.003400831101513736,0.0003400831101513736,0.7078421985571853,0.7194103149871064,0.713925964792074,0.7169499361055318,0.003309860828712526,0.00033098608287125263,0.711466131620209,0.72268929264093,0.7169935921997161
Qwen3-4B,Llama-3.2-3B-Instruct,string,20000,100,5000000,2560,3072,151936,128256,True,True,0.7103476111232934,0.003271360222985213,0.00032713602229852127,0.7036848977738752,0.716879178543721,0.7100038237906683,0.7240545382998814,0.0032038632556644544,0.0003203863255664454,0.7179334070274812,0.7298083199218727,0.7238722835269413,0.7268652524972126,0.0031254161252627873,0.0003125416125262787,0.7207454503494212,0.7323688666183722,0.7270327075109415,0.7103641032483342,0.003307977246294222,0.0003307977246294222,0.703269761542639,0.7170432702876949,0.7101834217829387,0.7240322748356368,0.0031906147463293833,0.00031906147463293835,0.7180792614335404,0.7299611835721982,0.7238754525291837,0.726842846179125,0.0031237318682917213,0.00031237318682917215,0.7206313111868629,0.7325355801230602,0.7268956251576744
Qwen3-4B,Gemma-2-2B-Instruct,string,20000,100,5000000,2560,2304,151936,256000,True,True,0.6528310705148052,0.002301518000866706,0.00023015180008667058,0.6488727260056028,0.6572963754155994,0.6529556241067991,0.13340308601604228,0.004163147906126274,0.0004163147906126274,0.12592097101219996,0.1421845817392098,0.133182486374292,0.10975734192342447,0.004426620015477054,0.00044266200154770535,0.10223772203952089,0.1189659757031365,0.10939200669450609,0.6527340724084848,0.0023782908170480303,0.00023782908170480303,0.6483278822596759,0.6573896010697676,0.652540122632555,0.13331596157460085,0.004090211650741584,0.00040902116507415836,0.12617270045236645,0.14117146010086715,0.13363510204283796,0.10967266758585488,0.004356421607434032,0.0004356421607434032,0.10249994525679398,0.1184888488897766,0.10953455893656897
Qwen3-4B,Gemma-3-1B-Instruct,string,20000,100,5000000,2560,1152,151936,262144,True,True,0.48750506160874385,0.0020471974364855037,0.00020471974364855036,0.4836019625230144,0.4916467188865565,0.48762262977085036,0.1008835622322525,0.0025582329055427234,0.00025582329055427234,0.09694503850337347,0.10675188955330825,0.1007854227617139,0.09559573378831895,0.00252931460457431,0.000252931460457431,0.0917293774673779,0.1013152092988475,0.09545353386859248,0.4874876072662996,0.0019691155482902158,0.00019691155482902157,0.4837574175649856,0.49176114972939083,0.4873603701208053,0.10088452253149757,0.002572857547674136,0.0002572857547674136,0.09691631929901665,0.10662765937996876,0.10067760884896962,0.09561068136659193,0.002559023868722115,0.00025590238687221153,0.09167495872392814,0.10111944113730605,0.0954922249266606
